text,label,label_name
the exchange rate you are using is really bad.this can't be the official interbank exchange rate.,9,card_payment_wrong_exchange_rate
what is this extra fee on my statement.,15,extra_charge_on_statement
why am i charged a fee for getting cash?,10,cash_withdrawal_charge
i contacted the seller and he won't respond. please just refund me my money.,20,Refund_not_showing_up
my credit card payment has been in pending status for a super long time. i don't get it. why is it like this? when will it go through?,16,pending_card_payment
a payment is pending,16,pending_card_payment
tell me why my topup wouldn't go through?,23,top_up_failed
why has transferring money resulted in a charge?,26,transfer_fee_charged
why was i charged a fee for withdrawing money?,10,cash_withdrawal_charge
there is a pending 1£ charge on my statement. i haven't purchased anything for 1£. why is it on my statement?,15,extra_charge_on_statement
i withdrew cash and i think the exchange rate is wrong.,29,wrong_exchange_rate_for_cash_withdrawal
how come my card payment has been declined?,12,declined_card_payment
why hasn't my payment shown up yet?,16,pending_card_payment
i didn't receive my money earlier and it says the transaction is still in progress. can you fix it?,17,pending_cash_withdrawal
i had to pay a fee when buying items with my card.,7,card_payment_fee_charged
the card payment is declined. please inform me why.,12,declined_card_payment
my rate of exchange was wrong.,9,card_payment_wrong_exchange_rate
"i needed to make a payment on my account, but i typed in the incorrect number. the app won't allow me to cancel this transaction. i need it cancelled asap!!",4,cancel_transfer
how do i add the card i just received to show up in the app?,6,card_linking
still waiting for transfer to be completed.,27,transfer_not_received_by_recipient
the app won't let me transfer money to a beneficiary,3,beneficiary_not_allowed
"hi, i am experiencing problems while trying to top-up with my card. i have never experienced any problems doing this before. could you please help me?",23,top_up_failed
when will my top up be approved?,18,pending_top_up
i want my card i just received to show up in the app. how do i do that?,6,card_linking
why is my last transfer pending?,19,pending_transfer
a random charge got added to my card,8,card_payment_not_recognised
"i bought something while traveling, and the exchange rate was wrong.",9,card_payment_wrong_exchange_rate
why was i charged an extra fee when doing a transfer?,26,transfer_fee_charged
there is a payment that has not processed.,16,pending_card_payment
i used an atm and wanted to know why i was charged an extra fee.,10,cash_withdrawal_charge
i made a mistake and need to cancel a transfer.,4,cancel_transfer
how do i dispute a direct debit on my account?,14,direct_debit_payment_not_recognised
why is my top-up showing as reverted?,24,top_up_reverted
i keep checking my statements but no progress.i requested a refund but seems it's not reaching my account for some reason. can you please help me get the money back from the seller for me,20,Refund_not_showing_up
did i not get my refund? i don't see it.,20,Refund_not_showing_up
why did i get a fee from the atm?,10,cash_withdrawal_charge
there is a cash withdrawal from an atm listed but i don't remember making this withdrawal.,11,cash_withdrawal_not_recognised
"i tried to use my debit card, but the payment did not work.",22,reverted_card_payment?
why does a cash withdrawal show as pending?,17,pending_cash_withdrawal
my friend has not got the money i sent last week.,27,transfer_not_received_by_recipient
i'm getting concerned here. i sent a friend some money and she isn't seeing it. what's going on?,27,transfer_not_received_by_recipient
"i found my card, how can i use it again?",6,card_linking
what if my top up didn't work?,23,top_up_failed
i don't recognize a purchase that was made with my card.,8,card_payment_not_recognised
is there any reason why my card didn't work when i tried to top up?,23,top_up_failed
my transfer says pending. what does that mean?,19,pending_transfer
is there any way to cancel my transfer,4,cancel_transfer
"i attempted to top-up with my card this morning, but the transaction was unsuccessful. i received the card two days ago and was successful using it previously. could you please help me?",23,top_up_failed
"i notice a transaction a couple of weeks ago in my account, from a seller that i don't recognize. is there a way we can trace back the information to make sure it was truly something i did?",14,direct_debit_payment_not_recognised
card payment is showing as pending,16,pending_card_payment
why did a transaction i made charge me $1?,15,extra_charge_on_statement
i think someone may have cloned my card or something. my card isn't lost but i just saw a charge of $500 cash withdraw. can you help me?,11,cash_withdrawal_not_recognised
why was the wrong rate applied when i bought something in a different currency?,9,card_payment_wrong_exchange_rate
i noticed an extra pound charge?,15,extra_charge_on_statement
i thought transfers were free of charge. i bought something abroad and got charged a ridiculous fee. how do i get this problem fixed.,26,transfer_fee_charged
i couldn't get money from the atm,13,declined_cash_withdrawal
why has a transaction to a friend been delayed?,27,transfer_not_received_by_recipient
why am i being charged to transfer funds?,26,transfer_fee_charged
my account transfer was not cleared.,3,beneficiary_not_allowed
i took out some cash from the atm but it is still showing the transaction is pending.,17,pending_cash_withdrawal
i have a cash withdrawal in my statement. why is that?,11,cash_withdrawal_not_recognised
i might need a new card because it's not working at any of the atms. i don't think ive used all my money. why is it doing this?,13,declined_cash_withdrawal
my credit card has been declined.,12,declined_card_payment
my new card isn't here and it was issued a week ago.,5,card_arrival
"can you tell me how long it would take, to make a transfer from france? i made one 2 days ago and its not there yet.",1,balance_not_updated_after_bank_transfer
"looks like my card payment was made twice by mistake. i went to pay at the store earlier which rejected once, second time it worked. app is on pending for one of the payments. can you please remove one of them as it's wrong and clearly was declined?",25,transaction_charged_twice
